"doc_id"	"paragraph_id"	"sentence_id"	"sentence"	"token_id"	"token"	"lemma"	"upos"	"xpos"	"feats"	"head_token_id"	"dep_rel"	"deps"	"misc"
"114"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"24"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"115"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"25"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"116"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"26"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"117"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"27"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"118"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"28"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"119"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"29"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"120"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"30"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"121"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"31"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"122"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"32"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"123"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"33"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"124"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"34"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"125"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"35"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"126"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"36"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"127"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"37"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"128"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"38"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"129"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"39"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"130"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"40"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"131"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"41"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"132"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"42"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"133"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"43"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"134"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"44"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"135"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"45"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"136"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"46"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"137"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"47"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"138"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"48"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"139"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"49"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"140"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"50"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"141"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"51"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"142"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"52"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"143"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"53"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"144"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"54"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"145"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"55"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"146"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"56"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"147"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"57"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"148"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"58"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"149"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"59"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"150"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"60"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"151"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"61"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"152"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"62"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"153"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"63"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"154"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"64"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
"155"	"doc1"	1	2	"\"Морские рассказы\" Издательство \"Юнацтва\", Минск, 1981 Художник Е.А.Игнатьев ---------------------------------------------------------------------------"	"65"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	"SpaceAfter=No"
